Date,Open,High,Low,Close,Adj Close,Volume
10/2/19,0.329961,0.339742,0.328954,0.337948,0.337948,1457080316
10/3/19,0.337839,0.338101,0.325916,0.330576,0.330576,1392314847
10/4/19,0.330661,0.341012,0.329272,0.337935,0.337935,1435743178
10/5/19,0.337501,0.341565,0.332084,0.337507,0.337507,1257449635
10/6/19,0.337477,0.342922,0.335785,0.342922,0.342922,1284556590
10/7/19,0.342743,0.371285,0.340069,0.366752,0.366752,2579495256
10/8/19,0.366944,0.377814,0.362059,0.371005,0.371005,2022674868
10/9/19,0.370915,0.378454,0.366703,0.375656,0.375656,2106490678
10/10/19,0.375554,0.374128,0.357308,0.361534,0.361534,1838486111
10/11/19,0.361582,0.364251,0.354553,0.357866,0.357866,1670872461
10/12/19,0.357887,0.368366,0.357953,0.360749,0.360749,1452635362
10/13/19,0.360666,0.371909,0.359602,0.366708,0.366708,1553769879
10/14/19,0.366525,0.392279,0.365926,0.39219,0.39219,2229463063
10/15/19,0.392077,0.393853,0.375246,0.381225,0.381225,2227075492
10/16/19,0.381481,0.385665,0.370976,0.375833,0.375833,2147437831
10/17/19,0.375721,0.397347,0.371241,0.397129,0.397129,2374634053
10/18/19,0.397161,0.396866,0.376684,0.387238,0.387238,2375455823
10/19/19,0.387038,0.392783,0.380538,0.384636,0.384636,2321411117
10/20/19,0.384661,0.390142,0.37533,0.386371,0.386371,2369645996
10/21/19,0.386484,0.385729,0.379248,0.383451,0.383451,2106322855
10/22/19,0.383503,0.394768,0.381176,0.381834,0.381834,2137243758
10/23/19,0.381768,0.38274,0.340046,0.358428,0.358428,2841070464
10/24/19,0.358373,0.367705,0.352008,0.364057,0.364057,2141378185
10/25/19,0.364209,0.391713,0.362059,0.389385,0.389385,3247845393
10/26/19,0.389222,0.405255,0.374599,0.383586,0.383586,4078096580
10/27/19,0.383829,0.393861,0.378778,0.389445,0.389445,2923698830
10/28/19,0.389501,0.395368,0.383293,0.386452,0.386452,2691438941
10/29/19,0.386431,0.403208,0.386677,0.395315,0.395315,2783080837
10/30/19,0.395259,0.401784,0.384963,0.390429,0.390429,2479358947
10/31/19,0.390393,0.398167,0.383102,0.390238,0.390238,2193931293
11/1/19,0.390279,0.390103,0.380162,0.385043,0.385043,2068689329
11/2/19,0.385104,0.393473,0.384921,0.38982,0.38982,1921373754
11/3/19,0.389831,0.390504,0.379525,0.382734,0.382734,1815388899
11/4/19,0.382702,0.394508,0.382596,0.394493,0.394493,2167003097
11/5/19,0.394451,0.400567,0.391876,0.396268,0.396268,2583655289
11/6/19,0.396067,0.410915,0.393944,0.408912,0.408912,2361232594
11/7/19,0.409029,0.412714,0.373347,0.385251,0.385251,3201385155
11/8/19,0.38526,0.387053,0.36244,0.36634,0.36634,2680800800
11/9/19,0.366221,0.373639,0.365513,0.370629,0.370629,1917527356
11/10/19,0.370731,0.374474,0.365945,0.37062,0.37062,2059991317
11/11/19,0.370568,0.372902,0.360037,0.364111,0.364111,1902948980
11/12/19,0.364234,0.366725,0.358436,0.360604,0.360604,1859507398
11/13/19,0.360552,0.36533,0.35955,0.361847,0.361847,1694917423
11/14/19,0.36167,0.362881,0.355197,0.358274,0.358274,1675461411
11/15/19,0.358369,0.358368,0.343597,0.345946,0.345946,2047020521
11/16/19,0.345999,0.350956,0.344564,0.348898,0.348898,1580410055
11/17/19,0.349059,0.356221,0.347555,0.350757,0.350757,1684108285
11/18/19,0.350603,0.350676,0.329977,0.337653,0.337653,1919035901
11/19/19,0.337643,0.343178,0.327792,0.34044,0.34044,1885604609
11/20/19,0.340499,0.344766,0.333047,0.334421,0.334421,1754923036
11/21/19,0.334358,0.336655,0.319753,0.323712,0.323712,2106592358
11/22/19,0.323724,0.327698,0.30013,0.307993,0.307993,2675965321
11/23/19,0.307959,0.314193,0.30291,0.314193,0.314193,1969473778
11/24/19,0.314245,0.314326,0.296788,0.296788,0.296788,3899463641
11/25/19,0.296319,0.300535,0.275379,0.290821,0.290821,12524394566
11/26/19,0.290612,0.296206,0.285251,0.29479,0.29479,1755276757
11/27/19,0.294392,0.303581,0.287241,0.299041,0.299041,2137552558
11/28/19,0.299228,0.306908,0.297701,0.298195,0.298195,1652078080
11/29/19,0.298266,0.307646,0.297675,0.305761,0.305761,1760797242
11/30/19,0.30578,0.310274,0.298229,0.30079,0.30079,1540685728
12/1/19,0.300779,0.300942,0.292609,0.299358,0.299358,1562646225
12/2/19,0.299428,0.302327,0.289128,0.292185,0.292185,1580165206
12/3/19,0.292099,0.29666,0.288015,0.292262,0.292262,1352709261
12/4/19,0.292201,0.292595,0.280501,0.285441,0.285441,1883146257
12/5/19,0.285312,0.298557,0.281941,0.293752,0.293752,1876788090
12/6/19,0.293792,0.299395,0.292669,0.298926,0.298926,1661889389
12/7/19,0.298909,0.303415,0.298774,0.302823,0.302823,1423097588
12/8/19,0.302834,0.309741,0.299833,0.305365,0.305365,1481071423
12/9/19,0.305363,0.306232,0.295455,0.298459,0.298459,1643740961
12/10/19,0.298442,0.299432,0.292848,0.296853,0.296853,1577143165
12/11/19,0.296772,0.296062,0.291515,0.292519,0.292519,1412270354
12/12/19,0.292467,0.292904,0.287999,0.289178,0.289178,1693687737
12/13/19,0.289135,0.291049,0.285679,0.290716,0.290716,1649715558
12/14/19,0.290708,0.292016,0.285502,0.28624,0.28624,1420944764
12/15/19,0.286526,0.290144,0.278638,0.288202,0.288202,1544033189
12/16/19,0.288263,0.288164,0.272307,0.272785,0.272785,1956571311
12/17/19,0.272737,0.273272,0.237523,0.241742,0.241742,2710132697
12/18/19,0.242945,0.259034,0.234081,0.257283,0.257283,2801368279
12/19/19,0.257431,0.258889,0.243225,0.250441,0.250441,2084405972
12/20/19,0.250547,0.260287,0.245574,0.256801,0.256801,2321240462
12/21/19,0.256832,0.25792,0.25061,0.25517,0.25517,1589009938
12/22/19,0.255062,0.259471,0.253085,0.258955,0.258955,1658548536
12/23/19,0.258929,0.260504,0.249666,0.25105,0.25105,1844639965
12/24/19,0.251114,0.259268,0.25008,0.253096,0.253096,1653406524
12/25/19,0.253214,0.25345,0.247992,0.250946,0.250946,1500186019
12/26/19,0.250731,0.252424,0.246686,0.24964,0.24964,1543951624
12/27/19,0.249652,0.252089,0.246587,0.249988,0.249988,1505875170
12/28/19,0.249937,0.255503,0.24986,0.252802,0.252802,1529144711
12/29/19,0.252663,0.260149,0.251718,0.257637,0.257637,1538329092
12/30/19,0.257653,0.259559,0.252988,0.254018,0.254018,1629460288
12/31/19,0.254075,0.253468,0.247083,0.250888,0.250888,1452515291
1/1/20,0.250911,0.2523,0.249374,0.250101,0.250101,1351495008
1/2/20,0.250154,0.250465,0.24274,0.244163,0.244163,1409269132
1/3/20,0.24404,0.25234,0.241647,0.251626,0.251626,1651339659
1/4/20,0.251626,0.253098,0.249434,0.25271,0.25271,1299380904
1/5/20,0.252725,0.258792,0.251857,0.254005,0.254005,1517331437
1/6/20,0.254003,0.290179,0.252888,0.287169,0.287169,2983929255
1/7/20,0.287255,0.290482,0.271837,0.27817,0.27817,2909817855
1/8/20,0.278062,0.282524,0.267543,0.272514,0.272514,2323418151
1/9/20,0.272624,0.273201,0.264641,0.267658,0.267658,1751912574
1/10/20,0.267671,0.277204,0.263393,0.277077,0.277077,2210352350
1/11/20,0.276804,0.285775,0.274138,0.276483,0.276483,2160982021
1/12/20,0.276875,0.282717,0.276395,0.281753,0.281753,1954889282
1/13/20,0.281741,0.281608,0.274968,0.2776,0.2776,1725319012
1/14/20,0.277483,0.315997,0.277511,0.30666,0.30666,3449424635
1/15/20,0.306421,0.314271,0.297217,0.303705,0.303705,3377839366
1/16/20,0.303687,0.304608,0.292202,0.298095,0.298095,2695626454
1/17/20,0.298292,0.317714,0.296051,0.311992,0.311992,3159487630
1/18/20,0.312128,0.328208,0.304638,0.317885,0.317885,3124358521
1/19/20,0.317991,0.326048,0.299539,0.307779,0.307779,2889487010
1/20/20,0.307517,0.307545,0.29481,0.304347,0.304347,2248438651
1/21/20,0.304403,0.314158,0.302749,0.310106,0.310106,2224996176
1/22/20,0.310233,0.313626,0.307775,0.310166,0.310166,1993463408
1/23/20,0.310321,0.310232,0.292881,0.296867,0.296867,2101131302
1/24/20,0.296994,0.297545,0.283181,0.293242,0.293242,2243411684
1/25/20,0.293252,0.293386,0.286269,0.289805,0.289805,1805380959
1/26/20,0.289698,0.304467,0.288652,0.303602,0.303602,2084627514
1/27/20,0.3034,0.309464,0.299372,0.304964,0.304964,2271971894
1/28/20,0.304944,0.315857,0.304026,0.313956,0.313956,2702267828
1/29/20,0.314223,0.31842,0.310575,0.311112,0.311112,2485503904
1/30/20,0.310951,0.324975,0.306524,0.32191,0.32191,2807668981
1/31/20,0.321879,0.323358,0.310957,0.316687,0.316687,2504779954
2/1/20,0.316631,0.321159,0.314765,0.319629,0.319629,2108023487
2/2/20,0.319451,0.343301,0.313829,0.332013,0.332013,3280118954
2/3/20,0.331795,0.340815,0.329892,0.338498,0.338498,2867236265
2/4/20,0.338405,0.358084,0.330515,0.354408,0.354408,3853409827
2/5/20,0.354254,0.37334,0.354282,0.368597,0.368597,4426923379
2/6/20,0.368695,0.37991,0.363375,0.374961,0.374961,4091082298
2/7/20,0.374949,0.381241,0.369699,0.371613,0.371613,3157132828
2/8/20,0.371072,0.37321,0.356037,0.368897,0.368897,3168125880
2/9/20,0.368703,0.382262,0.367902,0.375904,0.375904,3118944584
2/10/20,0.375942,0.377322,0.359897,0.365023,0.365023,3200951499
2/11/20,0.364785,0.373122,0.356025,0.372318,0.372318,3168002190
2/12/20,0.372493,0.40769,0.371172,0.403582,0.403582,5426136459
2/13/20,0.40332,0.445937,0.402794,0.433419,0.433419,8588322765
2/14/20,0.432964,0.44729,0.416777,0.443671,0.443671,5932321474
2/15/20,0.444064,0.455796,0.400422,0.405792,0.405792,5674638590
2/16/20,0.407156,0.421449,0.368267,0.390781,0.390781,5331682342
2/17/20,0.390244,0.39109,0.359047,0.379321,0.379321,4884358305
2/18/20,0.379901,0.397834,0.369833,0.394875,0.394875,4929856708
2/19/20,0.394837,0.40179,0.367011,0.367011,0.367011,4093807734
2/20/20,0.366398,0.372021,0.354526,0.361178,0.361178,4160800929
2/21/20,0.36105,0.367454,0.358712,0.363604,0.363604,3473527622
2/22/20,0.364143,0.366289,0.360122,0.364878,0.364878,2897144623
2/23/20,0.364929,0.374092,0.364496,0.374683,0.374683,3066555818
2/24/20,0.374522,0.375203,0.354157,0.359595,0.359595,3284803406
2/25/20,0.359481,0.359907,0.336154,0.336542,0.336542,3439771535
2/26/20,0.336489,0.338984,0.305517,0.308105,0.308105,4369343870
2/27/20,0.308426,0.329008,0.30169,0.317392,0.317392,3715377558
2/28/20,0.317385,0.32638,0.310474,0.316507,0.316507,3306435984
2/29/20,0.316808,0.324096,0.309672,0.309672,0.309672,2761073600
3/1/20,0.309553,0.316371,0.303283,0.307502,0.307502,2804081314
3/2/20,0.307621,0.320326,0.30546,0.318047,0.318047,3285163458
3/3/20,0.317943,0.31825,0.309808,0.313587,0.313587,3377353552
3/4/20,0.313807,0.317881,0.310744,0.313872,0.313872,3052454401
3/5/20,0.313905,0.326074,0.313905,0.320926,0.320926,3080369187
3/6/20,0.320803,0.32967,0.320268,0.32764,0.32764,3252710144
3/7/20,0.327482,0.328427,0.318264,0.318327,0.318327,2832425014
3/8/20,0.318379,0.318379,0.281723,0.281911,0.281911,3579679587
3/9/20,0.28161,0.287794,0.271818,0.28566,0.28566,3819510044
3/10/20,0.286397,0.294042,0.28201,0.291451,0.291451,3182129143
3/11/20,0.29153,0.292623,0.277245,0.286664,0.286664,2934426446
3/12/20,0.286814,0.288012,0.194696,0.194696,0.194696,4946975190
3/13/20,0.195935,0.228712,0.160383,0.220583,0.220583,7143454069
3/14/20,0.220428,0.222457,0.202509,0.204744,0.204744,3211638749
3/15/20,0.204744,0.22268,0.203124,0.212582,0.212582,3035849102
3/16/20,0.212559,0.212559,0.185157,0.197567,0.197567,3706588238
3/17/20,0.197453,0.211232,0.197453,0.205765,0.205765,3038964999
3/18/20,0.205976,0.208482,0.204772,0.206984,0.206984,2841681443
3/19/20,0.207069,0.247493,0.207026,0.239407,0.239407,3757905858
3/20/20,0.239488,0.247876,0.21447,0.225365,0.225365,4233062439
3/21/20,0.225144,0.230645,0.220736,0.227248,0.227248,2971134668
3/22/20,0.227165,0.231452,0.216177,0.21718,0.21718,2696400846
3/23/20,0.216768,0.229105,0.215811,0.227948,0.227948,3066120855
3/24/20,0.228174,0.236547,0.226288,0.234315,0.234315,3113485452
3/25/20,0.234365,0.235375,0.227777,0.229772,0.229772,2980039070
3/26/20,0.229838,0.247312,0.228727,0.245702,0.245702,3139170819
3/27/20,0.24568,0.261116,0.240461,0.24707,0.24707,3995440594
3/28/20,0.246701,0.251687,0.234979,0.246509,0.246509,3772217380
3/29/20,0.246365,0.246906,0.22909,0.230147,0.230147,2804151625
3/30/20,0.230052,0.246566,0.22887,0.244159,0.244159,3022462130
3/31/20,0.244107,0.251774,0.243554,0.245785,0.245785,2959421766
4/1/20,0.245435,0.24816,0.240652,0.24816,0.24816,2906061696
4/2/20,0.247958,0.259825,0.247283,0.25245,0.25245,3324707631
4/3/20,0.252632,0.259186,0.250297,0.254991,0.254991,2993488943
4/4/20,0.255196,0.259182,0.253503,0.258375,0.258375,2550345425
4/5/20,0.25842,0.25875,0.252041,0.255736,0.255736,2367648245
4/6/20,0.256052,0.276414,0.255579,0.275884,0.275884,3569917295
4/7/20,0.276138,0.285833,0.267794,0.269239,0.269239,3680835526
4/8/20,0.2693,0.281979,0.268276,0.281329,0.281329,2928630689
4/9/20,0.281475,0.282137,0.275274,0.277345,0.277345,2628045579
4/10/20,0.277204,0.278298,0.256609,0.261578,0.261578,2937605348
4/11/20,0.26156,0.268457,0.259693,0.262414,0.262414,2577885167
4/12/20,0.262645,0.27052,0.261791,0.265558,0.265558,2916070784
4/13/20,0.266114,0.266114,0.253673,0.260458,0.260458,3126479797
4/14/20,0.260563,0.262245,0.255875,0.257267,0.257267,2623105573
4/15/20,0.257301,0.263535,0.255835,0.255956,0.255956,2772834819
4/16/20,0.255935,0.26848,0.250508,0.266907,0.266907,3664798265
4/17/20,0.267114,0.268817,0.263134,0.266291,0.266291,2643017237
4/18/20,0.265884,0.273508,0.265757,0.272903,0.272903,2685629521
4/19/20,0.273014,0.27489,0.268087,0.26818,0.26818,2676566355
4/20/20,0.268126,0.274522,0.256914,0.25919,0.25919,3340655651
4/21/20,0.258973,0.26338,0.260288,0.261582,0.261582,2714372633
4/22/20,0.261365,0.268547,0.259913,0.26665,0.26665,2530455100
4/23/20,0.266534,0.273135,0.263951,0.269674,0.269674,3194701936
4/24/20,0.269906,0.277232,0.269514,0.272966,0.272966,2612937901
4/25/20,0.272994,0.277025,0.272226,0.274923,0.274923,2323507052
4/26/20,0.274894,0.278043,0.274222,0.277702,0.277702,2388099852
4/27/20,0.277554,0.280786,0.274426,0.277874,0.277874,2516157642
4/28/20,0.27797,0.305098,0.27615,0.301325,0.301325,3517630993
4/29/20,0.301434,0.3195,0.297615,0.315563,0.315563,4220778330
4/30/20,0.315198,0.3272,0.295076,0.296913,0.296913,4389297028
5/1/20,0.297048,0.315262,0.296923,0.312724,0.312724,3290413286
5/2/20,0.312763,0.321792,0.309871,0.319379,0.319379,3096123249
5/3/20,0.319594,0.32284,0.31057,0.310131,0.310131,3084713034
5/4/20,0.310183,0.310843,0.297463,0.308355,0.308355,3467385718
5/5/20,0.30828,0.311741,0.302525,0.303968,0.303968,2954721268
5/6/20,0.303717,0.31304,0.304823,0.304823,0.304823,3058460627
5/7/20,0.305222,0.308898,0.3012,0.305878,0.305878,3608637323
5/8/20,0.305766,0.310618,0.300474,0.308121,0.308121,3448102232
5/9/20,0.307891,0.315013,0.303903,0.304043,0.304043,3565778745
5/10/20,0.304367,0.304367,0.267103,0.275986,0.275986,4271860052
5/11/20,0.275967,0.278796,0.264393,0.272126,0.272126,3464552434
5/12/20,0.272375,0.280254,0.270845,0.278301,0.278301,2895852218
5/13/20,0.278194,0.286781,0.276592,0.283903,0.283903,2743643425
5/14/20,0.283707,0.288002,0.281516,0.285064,0.285064,3023033181
5/15/20,0.2848,0.285593,0.278402,0.280673,0.280673,2887468841
5/16/20,0.280914,0.285121,0.279228,0.282202,0.282202,2532147631
5/17/20,0.282914,0.28762,0.281752,0.283607,0.283607,2468995970
5/18/20,0.283746,0.290592,0.28334,0.286037,0.286037,2744340120
5/19/20,0.28614,0.286169,0.281765,0.284387,0.284387,2750578996
5/20/20,0.284258,0.285632,0.278665,0.280462,0.280462,2688726961
5/21/20,0.280636,0.282396,0.266974,0.272677,0.272677,2446212429
5/22/20,0.272713,0.282576,0.270948,0.280531,0.280531,2593632840
5/23/20,0.280635,0.282526,0.276779,0.278448,0.278448,2044106681
5/24/20,0.278525,0.282084,0.273253,0.273308,0.273308,2024507813
5/25/20,0.273104,0.276156,0.268818,0.275712,0.275712,2335606448
5/26/20,0.275637,0.276137,0.267276,0.267358,0.267358,2185579590
5/27/20,0.267282,0.273993,0.267006,0.272193,0.272193,2111862598
5/28/20,0.272285,0.27674,0.269322,0.276305,0.276305,2225446192
5/29/20,0.276407,0.279393,0.271496,0.273175,0.273175,2034690252
5/30/20,0.273176,0.284366,0.271216,0.284016,0.284016,2318117709
5/31/20,0.284039,0.291242,0.278043,0.279539,0.279539,2393218537
6/1/20,0.27944,0.286106,0.27856,0.285629,0.285629,2313438019
6/2/20,0.285694,0.289766,0.271597,0.271597,0.271597,2604752640
