Date,Open,High,Low,Close
4/27/01,407.06,407.06,407.06,407.06
4/30/01,405.34,405.34,405.34,405.34
5/1/01,405.27,405.27,405.27,405.27
5/2/01,406.56,406.56,406.56,406.56
5/3/01,408.25,408.25,408.25,408.25
5/4/01,408.57,408.57,408.57,408.57
5/7/01,410.39,410.39,410.39,410.39
5/8/01,408.85,408.85,408.85,408.85
5/9/01,415.51,415.51,415.51,415.51
5/10/01,415.28,415.28,415.28,415.28
5/11/01,415.48,415.48,415.48,415.48
5/14/01,416.68,416.68,416.68,416.68
5/15/01,414.44,414.44,414.44,414.44
5/16/01,418.65,418.65,418.65,418.65
5/17/01,420.34,420.34,420.34,420.34
5/18/01,440.87,440.87,440.87,440.87
5/21/01,438.74,438.74,438.74,438.74
5/22/01,439.22,439.22,439.22,439.22
5/23/01,439.96,439.96,439.96,439.96
5/24/01,431.64,431.64,431.64,431.64
5/25/01,429.52,429.52,429.52,429.52
5/29/01,420.71,420.71,420.71,420.71
5/30/01,423.52,424.45,407.78,410.09
5/31/01,407.85,412.46,407.38,408.15
6/1/01,406.73,410.11,406.42,409.34
6/5/01,406.37,407.14,404.99,406.83
6/6/01,406.37,406.83,404.08,404.85
6/7/01,405.20,405.51,403.23,404.75
6/8/01,403.95,416.08,403.95,414.87
6/11/01,411.94,412.10,404.95,407.08
6/12/01,411.59,411.59,410.06,413.87
6/13/01,412.41,413.32,409.53,412.56
6/14/01,413.63,419.71,413.63,418.64
6/15/01,418.08,418.69,413.81,413.35
6/18/01,417.24,418.01,416.17,417.86
6/19/01,418.84,418.84,418.84,419.45
6/20/01,418.12,418.12,415.52,417.66
6/21/01,414.08,414.08,414.08,415.30
6/22/01,416.57,416.57,414.13,414.59
6/25/01,411.75,417.36,411.75,415.39
6/26/01,415.72,420.27,415.72,419.06
6/27/01,418.30,418.30,418.30,412.84
6/28/01,410.02,410.02,410.02,410.02
6/29/01,409.88,409.88,409.88,409.88
7/2/01,407.93,407.93,407.93,407.93
7/3/01,404.35,404.35,404.35,404.35
7/5/01,398.46,398.46,398.46,400.57
7/6/01,404.90,404.90,404.90,404.90
7/9/01,405.51,405.51,405.51,405.51
7/10/01,404.62,404.62,404.62,404.62
7/11/01,409.49,409.49,409.49,409.49
7/12/01,407.65,407.65,407.65,407.65
7/13/01,410.42,410.42,410.42,410.42
7/16/01,410.49,410.49,410.49,410.49
7/17/01,412.46,412.46,412.46,412.46
7/18/01,415.74,415.74,415.74,415.74
7/19/01,415.10,415.10,415.10,415.10
7/20/01,416.58,416.58,416.58,416.58
7/23/01,415.33,415.33,415.33,415.33
7/24/01,415.43,415.43,415.43,415.43
7/25/01,411.40,411.40,411.40,411.40
7/26/01,408.34,408.34,408.34,408.34
7/27/01,409.56,409.56,409.56,409.56
7/30/01,408.97,409.27,404.07,404.83
7/31/01,406.07,408.68,405.46,408.22
8/1/01,409.04,411.95,408.42,410.88
8/2/01,409.70,411.23,408.32,410.31
8/3/01,408.26,410.55,407.49,409.63
8/6/01,407.48,408.54,407.32,407.48
8/7/01,410.01,410.01,408.32,410.32
8/8/01,408.25,411.17,407.95,411.02
8/9/01,412.56,421.80,412.56,420.87
8/10/01,420.87,424.57,420.26,421.64
8/13/01,423.32,423.32,423.32,424.09
8/14/01,421.99,423.83,419.53,424.29
8/15/01,420.04,421.57,420.04,421.11
8/16/01,422.95,422.95,422.95,423.25
8/17/01,428.33,433.27,427.71,430.95
8/20/01,428.31,428.31,428.31,426.61
8/21/01,425.83,425.83,425.83,425.83
8/22/01,423.71,423.71,423.71,423.71
8/23/01,424.06,424.06,424.06,424.06
8/24/01,419.49,419.49,419.49,419.49
8/27/01,419.75,419.75,419.59,419.90
8/28/01,419.12,419.12,419.12,419.12
8/29/01,423.80,423.80,423.80,423.03
8/30/01,425.53,425.53,425.53,425.53
8/31/01,425.69,425.69,425.69,425.69
9/4/01,423.38,423.38,423.38,423.38
9/5/01,423.41,423.41,423.41,423.41
9/6/01,425.17,425.17,425.17,425.17
9/7/01,427.59,427.59,427.59,427.59
9/10/01,424.57,424.57,424.57,424.57
9/11/01,424.97,424.97,424.97,424.97
9/14/01,454.01,454.01,454.01,454.01
9/17/01,455.09,455.09,455.09,455.09
9/18/01,452.99,452.99,452.99,452.99
9/19/01,457.40,457.40,457.40,457.40
9/20/01,455.12,455.12,455.12,454.33
9/21/01,458.75,458.75,458.75,458.75
9/24/01,454.93,454.93,454.93,454.93
9/25/01,456.26,456.26,456.26,456.26
9/26/01,461.16,461.16,461.16,461.16
9/27/01,456.05,463.15,456.05,460.31
9/28/01,459.64,464.38,459.17,461.85
10/1/01,458.81,460.53,456.76,459.43
10/2/01,457.98,457.98,454.69,454.53
10/3/01,456.54,456.86,455.13,455.76
10/4/01,455.19,458.33,455.19,455.97
10/5/01,455.40,456.96,455.40,455.24
10/8/01,457.27,457.27,456.96,456.33
10/9/01,454.43,454.43,454.43,452.40
10/10/01,449.67,449.98,429.60,447.48
10/11/01,443.66,443.66,438.97,441.63
10/12/01,441.08,441.08,441.08,445.30
10/15/01,440.48,440.48,440.48,439.55
10/16/01,441.83,442.77,441.05,441.99
10/17/01,443.29,445.18,443.29,445.18
10/18/01,445.79,445.79,445.79,440.59
10/19/01,439.37,440.16,439.37,441.10
10/22/01,434.89,434.89,434.89,434.89
10/23/01,435.53,435.53,435.53,434.12
10/24/01,434.35,434.35,434.35,434.35
10/25/01,437.20,437.20,437.20,437.20
10/26/01,438.12,438.12,438.12,438.12
10/29/01,438.72,439.67,438.72,439.67
10/30/01,443.88,443.88,441.20,442.94
10/31/01,444.07,444.07,444.07,444.07
11/1/01,446.38,446.38,446.38,446.38
11/2/01,445.40,445.40,445.40,445.40
11/5/01,443.75,443.75,443.75,443.75
11/6/01,445.38,445.38,445.38,445.38
11/7/01,448.44,448.44,448.44,449.24
11/8/01,444.66,444.66,444.66,442.74
11/9/01,444.44,444.44,444.44,444.77
11/12/01,446.14,446.14,446.14,446.14
11/13/01,442.92,442.92,442.92,442.92
11/14/01,442.36,442.36,442.36,442.36
11/15/01,436.74,436.74,436.74,436.74
11/16/01,436.66,436.66,436.66,436.66
11/19/01,433.20,433.20,433.20,433.20
11/20/01,435.48,435.48,435.48,435.48
11/21/01,436.85,436.85,436.85,436.85
11/26/01,435.75,435.75,435.75,435.75
11/27/01,435.31,435.31,435.31,435.31
11/28/01,434.25,434.25,434.25,434.25
11/29/01,433.36,435.42,431.62,432.41
11/30/01,429.83,433.45,428.89,430.93
12/3/01,432.42,437.16,432.42,436.68
12/4/01,433.60,434.23,432.19,432.34
12/5/01,431.83,433.88,429.79,430.89
12/6/01,429.69,431.42,429.54,431.27
12/7/01,431.77,432.40,430.66,431.61
12/10/01,430.15,431.25,428.10,429.68
12/11/01,428.80,428.80,427.22,428.32
12/12/01,427.36,428.62,427.05,429.09
12/13/01,430.01,430.63,429.22,429.85
12/14/01,429.42,434.88,429.42,434.10
12/17/01,435.91,435.91,434.03,435.13
12/18/01,438.06,442.78,438.06,441.37
12/19/01,440.88,440.88,433.79,433.79
12/20/01,436.60,436.60,435.97,435.81
12/21/01,437.54,441.66,437.54,440.71
12/26/01,445.64,449.80,445.64,447.88
12/27/01,444.16,444.96,442.88,443.20
12/28/01,439.87,439.87,439.87,439.87
12/31/01,440.69,440.69,440.69,443.72
1/2/02,445.74,445.74,445.74,445.74
1/3/02,444.62,444.62,444.62,444.62
1/4/02,444.89,444.89,444.89,444.89
1/7/02,446.04,446.04,446.04,445.40
1/8/02,445.10,445.10,445.10,445.10
1/9/02,452.50,452.50,452.50,452.50
1/10/02,442.44,442.44,442.44,459.07
1/11/02,458.96,458.96,458.96,458.96
1/14/02,455.18,455.18,455.18,455.18
1/15/02,452.07,452.07,452.07,452.07
1/16/02,459.31,459.31,459.31,459.31
1/17/02,457.90,457.90,457.90,457.90
1/18/02,457.20,457.20,457.20,457.20
1/22/02,452.79,452.79,452.79,452.79
1/23/02,446.19,446.19,446.19,446.19
1/24/02,445.74,445.74,445.74,445.74
1/25/02,449.03,449.03,449.03,449.03
1/28/02,445.00,445.00,445.00,445.00
1/29/02,448.45,448.45,448.45,448.45
1/30/02,447.67,449.74,445.45,447.67
1/31/02,445.89,448.75,445.57,447.64
2/1/02,449.02,457.29,448.86,454.91
2/4/02,456.72,463.11,455.76,461.99
2/5/02,463.11,475.09,463.11,476.21
2/6/02,477.21,494.38,475.44,477.53
2/7/02,475.22,482.09,473.62,479.21
2/8/02,486.65,491.29,483.94,485.06
2/11/02,482.67,482.67,473.12,477.26
2/12/02,475.96,477.55,472.78,478.67
2/13/02,478.05,478.36,472.00,476.30
2/14/02,477.86,478.66,476.90,477.38
2/15/02,477.67,479.42,475.28,474.33
2/19/02,472.33,472.81,466.44,466.28
2/20/02,467.34,467.50,462.10,464.48
2/21/02,464.21,466.75,464.21,466.43
2/22/02,468.00,468.00,466.88,468.00
2/25/02,467.42,469.03,466.62,468.54
2/26/02,473.20,479.16,471.91,479.64
2/27/02,475.29,475.29,475.29,476.90
2/28/02,474.13,474.13,474.13,475.25
3/1/02,474.52,474.52,474.52,474.52
3/4/02,472.00,472.00,472.00,472.00
3/5/02,473.24,473.24,473.24,466.89
3/6/02,464.25,464.25,464.25,464.25
3/7/02,459.31,459.31,459.31,459.31
3/8/02,460.33,460.33,460.33,460.33
3/11/02,460.89,460.89,460.89,460.89
3/12/02,465.59,465.59,465.59,465.59
3/13/02,468.41,468.41,468.41,468.41
3/14/02,463.01,463.01,463.01,463.01
3/15/02,459.21,459.21,459.21,459.21
3/18/02,462.92,462.92,462.92,462.92
3/19/02,463.95,463.95,463.95,463.95
3/20/02,461.60,461.60,461.60,461.60
3/21/02,462.05,462.05,462.05,462.05
3/22/02,469.08,469.08,469.08,469.08
3/25/02,471.09,471.09,471.09,471.09
3/26/02,472.37,472.37,472.37,472.37
3/28/02,482.32,485.03,478.66,482.00
4/1/02,483.70,484.49,480.66,484.65
4/2/02,482.79,488.85,481.99,487.41
4/3/02,486.49,486.49,480.13,481.08
4/4/02,482.46,482.46,476.72,480.07
4/5/02,478.06,480.92,474.88,477.11
4/8/02,477.10,481.09,478.22,479.50
4/9/02,478.77,478.77,476.38,476.86
4/10/02,474.60,481.76,474.12,480.49
4/11/02,481.33,481.65,478.95,480.06
4/12/02,478.04,478.83,476.45,478.99
4/15/02,481.28,481.28,475.88,476.04
4/16/02,473.42,473.42,470.73,472.78
4/17/02,470.63,477.71,470.63,475.82
4/18/02,478.26,482.04,478.26,479.68
4/19/02,475.55,475.55,474.61,475.24
4/22/02,477.69,477.69,476.12,475.97
4/23/02,476.41,476.88,476.25,478.14
4/24/02,478.13,479.23,477.66,477.03
4/25/02,477.93,484.04,477.93,482.16
4/26/02,481.80,488.20,477.11,486.80
4/29/02,487.70,487.70,487.70,487.70
4/30/02,484.32,484.32,484.32,484.32
5/1/02,482.14,482.14,482.14,482.14
5/2/02,481.49,481.49,481.49,481.49
5/3/02,488.96,488.96,488.96,488.96
5/6/02,488.16,488.16,488.16,488.16
5/7/02,488.32,488.32,488.32,488.32
5/8/02,483.98,483.98,483.98,483.98
5/9/02,481.22,481.22,481.22,484.35
5/10/02,484.80,484.80,484.80,484.80
5/13/02,483.60,483.60,483.60,482.97
5/14/02,479.20,479.20,478.11,478.88
5/15/02,480.69,480.69,480.69,480.69
5/16/02,481.73,481.73,481.73,481.73
5/17/02,479.54,479.54,479.54,479.54
5/20/02,486.82,486.82,486.82,486.82
5/21/02,485.40,485.40,485.40,485.40
5/22/02,487.28,487.28,487.28,487.28
5/23/02,495.47,495.47,495.47,495.47
5/24/02,491.03,491.03,491.03,491.03
5/28/02,495.87,495.87,495.87,495.87
5/29/02,499.46,499.46,499.46,499.46
5/30/02,499.39,501.38,496.47,499.54
5/31/02,498.24,504.37,497.01,500.54
6/3/02,498.93,501.83,496.49,499.08
6/4/02,500.92,505.97,500.92,502.14
6/5/02,501.69,501.69,490.65,492.34
6/6/02,492.26,499.77,492.26,498.08
6/7/02,498.77,501.84,496.32,497.40
6/10/02,497.38,498.77,489.68,490.76
6/11/02,490.33,490.33,485.26,490.94
6/12/02,490.79,494.93,489.56,491.86
6/13/02,492.76,492.76,487.99,489.07
6/14/02,496.91,497.37,494.28,493.66
6/17/02,491.88,493.12,490.80,490.95
6/18/02,490.11,493.35,490.11,493.51
6/19/02,493.30,493.91,493.30,492.68
6/20/02,490.91,495.80,490.91,493.81
6/21/02,490.95,494.45,489.89,493.54
6/24/02,496.58,497.79,492.78,493.23
6/25/02,490.45,490.45,481.82,485.15
6/26/02,489.36,492.25,487.69,486.93
6/27/02,483.91,483.91,482.40,482.25
6/28/02,476.23,476.23,476.23,476.23
7/1/02,476.12,476.12,476.12,476.12
7/2/02,480.99,481.45,479.62,477.63
7/3/02,476.34,476.34,476.34,476.18
7/8/02,477.30,477.30,476.54,475.47
7/9/02,473.92,473.92,472.71,478.00
7/10/02,478.49,478.49,478.49,478.49
7/11/02,483.91,483.91,483.91,483.91
7/12/02,484.05,484.05,484.05,484.05
7/15/02,493.23,493.23,490.92,491.84
7/16/02,489.39,489.39,489.39,487.85
7/17/02,488.76,488.76,488.76,488.76
7/18/02,489.80,489.80,489.80,489.80
7/19/02,500.00,500.00,500.00,500.00
7/22/02,506.34,506.34,506.34,506.34
7/23/02,495.33,495.33,495.33,495.33
7/24/02,486.87,486.87,486.87,486.87
7/25/02,485.96,485.96,485.96,485.96
7/26/02,481.51,481.51,481.51,481.51
7/29/02,473.27,473.27,472.96,475.63
7/30/02,474.88,480.71,474.88,478.34
7/31/02,481.15,483.68,478.14,480.35
8/1/02,482.42,484.96,474.14,483.69
8/2/02,481.14,487.96,481.14,486.53
8/5/02,490.98,494.33,489.38,491.46
8/6/02,487.48,487.48,483.20,484.31
8/7/02,485.88,497.71,485.72,495.82
8/8/02,497.08,497.08,490.28,490.44
8/9/02,487.42,495.28,487.42,494.03
8/12/02,494.02,500.63,494.02,494.49
8/13/02,490.84,493.03,490.84,491.78
8/14/02,495.54,495.54,486.17,487.42
8/15/02,485.74,493.37,484.96,489.95
8/16/02,488.23,491.19,486.82,489.16
8/19/02,492.84,492.84,480.88,481.66
8/20/02,481.97,483.69,480.09,484.01
8/21/02,475.45,478.56,475.45,477.94
8/22/02,476.84,477.94,475.44,478.09
8/23/02,475.49,477.20,475.02,477.35
8/26/02,483.04,483.04,482.27,481.33
8/27/02,479.33,486.17,479.33,485.24
8/28/02,486.28,487.22,485.66,482.38
8/29/02,486.36,486.36,486.36,487.76
8/30/02,486.98,486.98,486.98,486.98
9/3/02,485.40,485.40,485.40,486.80
9/4/02,493.42,493.42,493.42,493.42
9/5/02,500.39,500.39,500.39,500.39
9/6/02,498.83,498.83,498.83,498.67
9/9/02,502.66,502.66,502.66,502.66
9/10/02,499.84,499.84,499.84,499.84
9/11/02,500.24,500.24,500.24,500.24
9/12/02,506.27,506.27,506.27,506.27
9/13/02,504.03,504.03,504.03,500.24
9/16/02,501.58,501.58,501.58,501.58
9/17/02,501.42,501.42,501.42,501.42
9/18/02,506.08,506.08,506.08,506.08
9/19/02,507.79,507.79,507.79,507.79
9/20/02,506.21,506.21,506.21,506.21
9/23/02,511.08,511.08,511.08,511.08
9/24/02,517.14,517.14,517.14,517.14
9/25/02,508.84,508.84,508.84,508.84
9/26/02,504.33,504.33,504.33,504.33
9/27/02,504.66,507.18,503.71,504.82
9/30/02,508.97,514.52,508.49,514.05
10/1/02,509.41,509.41,507.67,507.67
10/2/02,507.87,510.89,507.87,510.89
10/3/02,510.90,513.93,510.90,511.06
10/4/02,511.95,511.95,511.95,513.06
10/7/02,513.80,514.12,513.80,513.64
10/8/02,509.50,510.62,509.50,508.23
10/9/02,508.14,509.42,508.14,510.38
10/10/02,507.32,507.79,503.66,503.34
10/11/02,502.54,503.01,502.54,501.90
10/14/02,504.36,504.36,504.36,504.04
10/15/02,500.79,500.79,500.48,496.19
10/16/02,498.02,498.02,498.02,497.23
10/17/02,492.86,492.86,488.93,489.09
10/18/02,491.27,492.84,490.64,492.05
10/21/02,489.60,489.60,486.63,486.31
10/22/02,491.30,491.30,489.73,490.83
10/23/02,490.37,490.37,489.59,488.34
10/24/02,488.02,488.02,485.05,486.46
10/25/02,492.63,492.63,490.74,491.68
10/28/02,489.33,491.04,489.33,491.20
10/29/02,496.72,496.72,494.06,496.72
10/30/02,494.75,494.75,494.75,495.54
10/31/02,495.56,495.56,495.56,495.56
11/1/02,496.81,496.81,496.81,496.81
11/4/02,495.02,495.02,495.02,495.02
11/5/02,495.64,495.64,495.64,495.64
11/6/02,493.09,493.09,493.09,493.09
11/7/02,498.91,498.91,498.91,498.91
11/8/02,503.05,503.05,503.05,502.74
11/11/02,504.40,504.40,504.40,504.40
11/12/02,512.15,512.15,512.15,512.15
11/13/02,500.24,500.24,500.24,502.13
11/14/02,500.63,500.63,500.63,500.63
11/15/02,508.16,508.16,508.16,508.16
11/18/02,507.47,507.47,507.47,507.47
11/19/02,504.75,504.75,504.75,504.75
11/20/02,503.33,503.33,503.33,503.33
11/21/02,500.71,500.71,500.71,500.71
11/22/02,500.95,500.95,500.63,506.16
11/25/02,497.95,497.95,497.95,500.00
11/27/02,500.08,500.86,498.03,498.19
12/2/02,495.17,495.80,491.13,494.40
12/3/02,494.32,499.92,493.85,498.68
12/4/02,499.06,504.06,499.06,502.81
12/5/02,502.34,506.87,501.25,507.18
12/6/02,507.59,513.38,507.59,510.72
12/9/02,509.07,510.47,507.66,509.22
12/10/02,508.82,509.13,504.14,504.92
12/11/02,502.96,505.76,502.96,505.45
12/12/02,507.46,517.56,507.46,515.08
12/13/02,517.95,524.34,515.45,519.98
12/16/02,521.63,526.32,519.29,526.32
12/17/02,522.69,529.66,521.14,522.53
12/18/02,523.92,532.00,523.45,531.38
12/19/02,534.62,542.07,534.62,536.95
12/20/02,536.35,536.35,527.05,527.83
12/23/02,534.61,534.61,530.73,535.54
12/24/02,535.76,538.24,535.60,536.84
12/26/02,539.02,545.88,539.02,543.23
12/27/02,547.22,549.89,544.71,547.85
12/30/02,552.68,552.68,550.47,541.64
12/31/02,540.42,541.05,536.33,546.71
1/2/03,542.48,542.48,542.48,542.48
1/3/03,539.97,540.12,539.97,549.35
1/6/03,547.48,547.48,547.48,548.42
1/7/03,546.04,546.04,545.57,542.91
1/8/03,541.28,541.28,540.50,552.36
1/9/03,548.09,548.09,548.09,548.09
1/10/03,547.28,547.28,547.28,547.74
1/13/03,542.62,542.62,542.62,546.79
1/14/03,542.21,542.21,542.21,542.21
1/15/03,537.80,537.80,537.80,538.88
1/16/03,549.12,549.12,549.12,549.12
1/17/03,547.77,547.77,547.77,547.77
1/21/03,547.59,547.59,547.59,547.59
1/22/03,551.98,551.98,549.69,550.76
1/23/03,555.98,555.98,555.98,555.98
1/24/03,557.50,557.50,557.50,559.32
1/27/03,566.07,567.59,566.07,563.63
1/28/03,563.79,564.55,563.79,565.32
1/29/03,557.28,557.28,557.28,557.28
1/30/03,559.46,565.58,554.26,563.44
1/31/03,561.08,565.19,558.34,560.32
2/3/03,558.42,564.49,558.42,562.67
2/4/03,562.73,575.00,562.42,574.24
2/5/03,576.51,591.57,568.91,572.56
2/6/03,561.20,571.82,558.77,561.35
2/7/03,563.50,569.58,558.94,562.59
2/10/03,566.53,568.98,556.29,556.29
2/11/03,555.61,558.97,553.46,554.54
2/12/03,556.27,557.49,539.76,539.14
2/13/03,534.91,544.93,529.75,542.50
2/14/03,540.76,544.87,533.14,536.19
2/18/03,527.69,527.99,518.89,522.23
2/19/03,520.19,529.26,520.19,529.11
2/20/03,529.51,534.48,526.95,531.62
2/21/03,530.47,532.43,529.72,529.42
2/24/03,527.74,533.85,526.39,531.32
2/25/03,533.91,536.30,525.84,526.29
2/26/03,527.18,531.66,524.94,528.67
2/27/03,517.03,517.03,517.03,517.03
2/28/03,519.66,519.66,519.66,519.66
3/3/03,518.25,518.25,518.25,518.25
3/4/03,522.25,522.25,522.25,522.25
3/5/03,518.88,518.88,518.88,518.88
3/6/03,524.78,524.78,524.78,524.78
3/7/03,514.29,514.29,514.29,514.29
3/10/03,519.55,519.55,519.55,519.55
3/11/03,515.90,515.90,515.90,515.90
3/12/03,511.29,511.29,511.29,511.29
3/13/03,508.68,508.68,508.68,498.59
3/14/03,496.02,496.02,496.02,496.02
3/17/03,507.77,507.77,507.77,499.04
3/18/03,495.21,501.25,495.21,497.57
3/19/03,498.52,498.52,498.52,498.52
3/20/03,493.04,493.04,493.04,493.04
3/21/03,487.29,487.29,487.29,487.29
3/24/03,487.79,487.79,487.79,487.79
3/25/03,484.79,484.79,484.79,484.79
3/26/03,485.38,485.38,485.38,485.38
3/27/03,480.98,480.98,480.98,480.98
3/28/03,483.59,489.47,483.44,488.00
3/31/03,487.07,494.12,487.07,493.39
4/1/03,495.21,498.75,491.97,492.70
4/2/03,491.48,493.39,481.33,484.42
4/3/03,485.78,485.78,476.20,478.71
4/4/03,478.06,479.24,475.56,478.95
4/7/03,474.22,477.91,471.71,474.96
4/8/03,473.14,475.48,471.96,472.99
4/9/03,473.75,479.61,472.28,477.56
4/10/03,475.29,475.73,471.51,474.85
4/11/03,474.22,475.53,469.72,476.25
4/14/03,473.39,473.97,471.79,471.36
4/15/03,470.22,472.25,467.32,470.80
4/16/03,471.11,473.73,470.82,474.17
4/17/03,473.01,476.35,473.01,474.75
4/21/03,479.56,482.91,479.27,485.09
4/22/03,482.63,486.98,482.20,483.94
4/23/03,485.34,485.92,483.30,481.27
4/24/03,484.42,488.20,483.25,487.62
4/25/03,482.35,483.94,482.20,482.35
4/28/03,485.02,485.02,484.73,484.29
4/29/03,480.10,480.10,480.10,481.11
4/30/03,483.08,483.08,483.08,486.10
5/1/03,481.19,481.19,481.19,485.59
5/2/03,484.10,484.10,484.10,484.10
5/5/03,483.00,483.00,483.00,483.00
5/6/03,476.89,476.89,476.89,476.89
5/7/03,477.71,477.71,477.71,477.71
5/8/03,486.12,486.12,486.12,486.12
5/9/03,485.23,485.23,485.23,485.65
5/12/03,488.33,488.33,488.33,488.33
5/13/03,485.03,485.03,485.03,485.03
5/14/03,484.00,484.00,484.00,484.00
5/15/03,486.81,486.81,486.81,486.81
5/16/03,484.23,484.23,484.23,484.23
5/19/03,496.25,496.25,496.25,496.25
5/20/03,493.53,493.53,493.53,493.53
5/21/03,503.18,503.18,503.18,503.18
5/22/03,505.42,505.42,505.42,505.42
5/23/03,506.80,506.80,506.80,506.80
5/27/03,506.47,506.47,506.47,506.47
5/28/03,505.68,505.68,505.68,505.68
5/29/03,499.52,506.23,492.82,505.68
5/30/03,503.69,505.06,492.62,498.09
6/2/03,496.23,502.53,492.95,501.16
6/3/03,499.52,500.75,495.43,498.43
6/4/03,498.23,498.23,491.97,493.47
6/5/03,485.64,496.64,484.43,494.77
6/6/03,500.20,500.20,491.91,494.22
6/9/03,491.93,496.81,490.16,490.98
6/10/03,493.73,493.73,479.01,479.97
6/11/03,476.14,481.41,476.14,480.60
6/12/03,478.02,479.50,473.30,476.40
6/13/03,472.10,476.51,470.23,475.97
6/16/03,482.60,482.87,479.10,482.46
6/17/03,481.02,487.84,481.02,485.43
6/18/03,481.83,482.23,476.62,477.16
6/19/03,478.69,488.10,478.69,485.81
6/20/03,492.93,492.93,484.35,484.76
6/23/03,483.56,485.46,477.58,479.62
6/24/03,481.44,481.44,470.96,470.96
6/25/03,469.26,471.69,468.72,470.88
6/26/03,466.82,468.86,466.01,466.68
6/27/03,465.54,465.54,465.54,465.54
6/30/03,465.99,465.99,465.99,465.99
7/1/03,475.31,475.31,475.31,475.31
7/2/03,470.03,470.03,470.03,470.03
7/3/03,469.00,469.00,469.00,469.00
7/7/03,469.26,469.26,469.26,469.26
7/8/03,469.38,469.38,469.38,469.38
7/9/03,472.11,472.11,472.11,472.11
7/10/03,476.34,476.34,476.34,476.34
7/11/03,473.50,473.50,473.50,474.60
7/14/03,476.64,476.64,476.64,477.74
7/15/03,475.87,475.87,475.87,475.87
7/16/03,476.59,476.59,476.59,476.59
7/17/03,480.99,480.99,480.99,480.99
7/18/03,488.60,488.60,488.60,488.60
7/21/03,493.39,493.39,493.39,493.39
7/22/03,496.39,496.39,496.39,496.39
7/23/03,501.05,501.05,501.05,501.05
7/24/03,505.02,505.02,505.02,505.02
7/25/03,501.04,501.04,501.04,501.04
7/28/03,505.68,505.68,505.68,505.68
7/29/03,501.46,501.46,501.46,501.46
7/30/03,505.95,507.22,496.71,499.09
7/31/03,498.38,502.32,496.00,497.40
8/1/03,495.45,496.85,484.12,484.26
8/4/03,486.52,492.56,486.24,490.31
8/5/03,488.25,489.23,486.99,488.95
8/6/03,491.01,494.66,490.17,492.70
8/7/03,489.06,492.41,487.81,491.15
8/8/03,490.05,497.70,490.05,496.03
8/11/03,496.62,498.55,495.37,499.52
8/12/03,498.13,498.13,496.05,496.61
8/13/03,492.83,501.93,492.83,499.59
8/14/03,506.90,509.96,505.78,509.96
8/15/03,507.49,507.49,504.02,503.61
8/18/03,501.11,501.11,498.33,498.89
8/19/03,498.46,504.47,498.46,504.89
8/20/03,506.17,514.44,506.17,512.48
8/21/03,513.38,513.38,510.70,507.74
8/22/03,507.14,509.25,507.14,508.69
8/25/03,510.16,510.16,505.96,506.38
8/26/03,504.18,511.16,503.49,510.18
8/27/03,521.11,526.02,519.71,523.92
8/28/03,514.72,514.72,514.72,516.81
8/29/03,519.97,519.97,519.97,520.94
9/2/03,522.65,522.65,522.65,520.14
9/3/03,515.65,515.65,515.65,515.65
9/4/03,511.94,511.94,511.94,511.94
9/5/03,517.40,517.40,517.40,517.40
9/8/03,515.74,515.74,515.74,515.74
9/9/03,521.88,521.88,521.88,521.88
9/10/03,519.62,519.62,519.62,519.62
9/11/03,517.95,517.95,517.95,520.28
9/12/03,512.76,512.76,512.76,512.76
9/15/03,511.82,511.82,511.82,511.82
9/16/03,511.15,511.15,511.15,511.15
9/17/03,514.07,514.07,514.07,514.07
9/18/03,513.08,513.08,513.08,513.08
9/19/03,514.90,514.90,514.90,514.90
9/22/03,523.81,523.81,523.81,523.81
9/23/03,523.68,523.68,523.68,523.68
9/24/03,523.44,523.44,523.44,523.44
9/25/03,519.22,519.22,519.22,519.22
9/26/03,515.43,515.43,515.43,515.43
9/29/03,515.07,520.48,513.86,516.97
9/30/03,517.39,526.05,517.39,521.59
10/1/03,518.98,520.06,515.62,517.37
10/2/03,516.15,516.15,509.99,513.47
10/3/03,514.78,516.80,494.62,496.51
10/6/03,498.19,500.60,497.12,499.80
10/7/03,499.40,501.80,498.87,502.33
10/8/03,503.00,504.07,501.67,500.87
10/9/03,500.00,500.00,493.98,494.24
10/10/03,489.83,489.83,489.83,493.53
10/13/03,490.29,490.29,488.58,495.44
10/14/03,494.70,497.75,494.70,497.62
10/15/03,496.61,496.61,496.61,494.76
10/16/03,491.75,491.75,491.75,491.75
10/17/03,485.80,485.80,485.80,488.82
10/20/03,493.26,494.59,492.60,493.92
10/21/03,498.95,503.29,497.50,502.90
10/22/03,503.85,504.11,502.02,503.98
10/23/03,504.64,506.99,502.81,502.94
10/24/03,503.60,515.77,502.81,509.10
10/27/03,507.92,509.50,506.88,508.06
10/28/03,504.39,505.04,501.77,502.03
10/29/03,502.36,507.61,499.48,507.35
10/30/03,505.06,505.06,505.06,505.06
10/31/03,507.32,507.32,507.32,507.32
11/3/03,511.42,511.69,511.42,503.67
11/4/03,504.92,504.92,504.92,504.92
11/5/03,510.13,510.13,510.13,510.13
11/6/03,509.16,509.16,509.16,509.16
11/7/03,507.28,507.28,507.28,507.28
11/10/03,507.68,507.68,507.68,507.68
11/11/03,509.25,509.25,509.25,509.25
11/12/03,514.93,514.93,514.93,514.93
11/13/03,514.62,514.62,514.62,512.15
